Date,DateIndex,FilePath,ML,RaDiUS,Mixed,RD
00000330,329,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000330.soc,1.606060606060605,1.7896755396365482,1.616887235083248,2.578947368421054
00000331,330,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000331.soc,1.717948717948717,1.8651353632340641,1.7186209072137135,2.540616246498595
00000332,331,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000332.soc,1.6666666666666659,1.7660776890611385,1.6665649373472449,2.57727272727273
00000333,332,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000333.soc,1.6111111111111103,1.7103989546655114,1.6199984182157037,2.5716440422322733
00000334,333,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000334.soc,1.7333333333333345,1.802744621284944,1.749244959339067,2.4757834757834742
00000335,334,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000335.soc,2.1851851851851842,2.0047679527542086,2.045580481492585,2.2590216519647117
00000336,335,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000336.soc,2.1428571428571437,1.9005423071897078,2.0079878234682718,2.3327272727272734
00000337,336,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000337.soc,1.5789473684210533,1.6058714697147969,1.5857560227212164,2.6210526315789413
00000338,337,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000338.soc,1.6111111111111103,1.6714463362901877,1.6131765368361994,2.5555555555555514
00000339,338,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000339.soc,2.1176470588235277,1.9623245105524565,2.0023814608431376,2.2115171650055374
00000340,339,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000340.soc,2.076923076923077,1.8934638401179227,1.993812281131724,2.3844393592677378
00000341,340,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000341.soc,2.230769230769231,1.9376149684073924,2.0746490684173016,2.3253588516746433
00000342,341,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000342.soc,1.9444444444444435,1.8804833313760325,1.882292637274825,2.356613756613755
00000343,342,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000343.soc,2.0714285714285725,1.9440780885733588,1.9608030443342768,2.2750601443464276
00000344,343,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000344.soc,1.8205128205128196,1.918474372859403,1.822706293490212,2.4523809523809543
00000345,344,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000345.soc,1.6451612903225799,1.7040282198662542,1.6264702282975265,2.558558558558563
00000346,345,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000346.soc,1.64516129032258,1.8001017668442882,1.6340321362405221,2.5333333333333297
00000347,346,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000347.soc,1.857142857142858,1.7883997770808817,1.816903667015944,2.463659147869669
00000348,347,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000348.soc,2.3076923076923084,2.0611233186087023,2.1973100690107676,2.2515592515592484
00000349,348,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000349.soc,2.2307692307692313,1.9743981481529285,2.1146963767041513,2.2624999999999993
00000350,349,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000350.soc,2.280000000000001,1.9898986102540408,2.1501294880438997,2.27350427350427
00000351,350,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000351.soc,2.066666666666668,1.9158887371915674,1.9991674833302506,2.3170731707317045
00000352,351,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000352.soc,2.1724137931034484,1.9557221254423467,2.0743059251611493,2.2673913043478278
00000353,352,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000353.soc,2.25,1.9805501317618839,2.1281300524409166,2.2132867132867133
00000354,353,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000354.soc,1.4516129032258058,1.5021471729264715,1.4745209657270495,2.663194444444449
00000355,354,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000355.soc,1.5185185185185186,1.538903503187908,1.507826710738244,2.666666666666669
00000356,355,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000356.soc,1.7857142857142863,1.677750359083621,1.7373817684636998,2.547652916073971
00000357,356,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000357.soc,2.1724137931034484,1.9599110995116051,2.0040442601083157,2.2280701754385976
00000358,357,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000358.soc,2.185185185185185,1.9599442930602555,2.0518553226484073,2.312499999999995
00000359,358,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000359.soc,2.1428571428571432,1.9407053562847465,2.013012769281228,2.2984189723320188
00000360,359,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000360.soc,1.8387096774193539,1.876218805539332,1.7865381293355411,2.4248120300751865
00000361,360,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000361.soc,2.7272727272727257,2.0768989424035635,2.4053847213752015,2.162105263157895
00000362,361,/Users/henrychen/Downloads/EmperorAiphaton/EmperorAiphaton-MetricDistortion-4872305/spotifyday/00047-00000362.soc,2.055555555555554,2.048423369474997,2.009425135835177,2.338753387533873
